conv_id,turn,speaker,message,message_clean,intent,topic_name,slang_level,final_satisfaction,source
30,3,customer,"Mã DH20240413, mình muốn đổi từ 1 cái thành 2 cái.",,provide_info,Hỏi thông tin đơn hàng,light,satisfied,txt_part1
30,4,agent,"Dạ đơn chưa xác nhận nên em cập nhật được ạ. Tuy nhiên giá sẽ nhân đôi, anh/chị xác nhận nhé ạ?",,request_info,Hỏi thông tin đơn hàng,light,satisfied,txt_part1
30,5,customer,"Vâng xác nhận, mình cần 2 cái.",,acknowledge,Hỏi thông tin đơn hàng,light,satisfied,txt_part1
30,6,agent,Dạ em đã cập nhật số lượng rồi ạ. Anh/chị kiểm tra lại đơn hàng trong app nhé ạ.,,confirm_resolve,Hỏi thông tin đơn hàng,light,satisfied,txt_part1
31,1,customer,shop ơi mình có thể xem lịch sử tất cả đơn hàng đã đặt k,,inquiry,Hỏi thông tin đơn hàng,medium,satisfied,txt_part1
31,2,agent,"Dạ anh/chị đăng nhập vào tài khoản, vào mục Đơn hàng của tôi là xem được tất cả lịch sử ạ. Nếu đặt hàng không qua tài khoản thì tìm qua email xác nhận ạ.",,resolve,Hỏi thông tin đơn hàng,medium,satisfied,txt_part1
31,3,customer,"ok e hiểu r, tks shop nha",,positive_feedback,Hỏi thông tin đơn hàng,medium,satisfied,txt_part1
32,1,customer,"Bạn ơi, mình muốn mua laptop cho sinh viên, ngân sách 15 triệu, dùng chủ yếu văn phòng và học.",,inquiry,Tư vấn sản phẩm,light,satisfied,txt_part1
32,2,agent,"Dạ với ngân sách 15 triệu cho sinh viên văn phòng, em gợi ý Acer Aspire 5 hoặc Lenovo IdeaPad 3 ạ. Cả hai đều có CPU đủ mạnh, RAM 8GB, pin tốt và mỏng nhẹ phù hợp mang đi học ạ.",,resolve,Tư vấn sản phẩm,light,satisfied,txt_part1
32,3,customer,Acer và Lenovo cái nào tốt hơn vậy bạn?,,inquiry,Tư vấn sản phẩm,light,satisfied,txt_part1
32,4,agent,"Dạ Acer pin trâu hơn (8-10 tiếng), Lenovo bàn phím gõ dễ chịu hơn ạ. Nếu hay di chuyển thì chọn Acer, thích gõ văn bản nhiều thì chọn Lenovo ạ.",,resolve,Tư vấn sản phẩm,light,satisfied,txt_part1
32,5,customer,"Mình thích gõ văn bản, lấy Lenovo thôi. Cảm ơn bạn tư vấn rất rõ!",,positive_feedback,Tư vấn sản phẩm,light,satisfied,txt_part1
33,1,customer,"shop ơi tư vấn giúp e nồi chiên không dầu tầm 1-2 triệu, nhà 4 người",,inquiry,Tư vấn sản phẩm,medium,satisfied,txt_part1
33,2,agent,Dạ với gia đình 4 người nên chọn dung tích từ 5-6 lít ạ. Tầm giá 1-2 triệu em gợi ý Philips HD9216 hoặc Cosori 5.5L ạ. Cả hai đều có nhiều chức năng và dễ dùng ạ.,,resolve,Tư vấn sản phẩm,medium,satisfied,txt_part1
33,3,customer,Philips vs Cosori cái nào bền hơn shop ơi,,inquiry,Tư vấn sản phẩm,medium,satisfied,txt_part1
33,4,agent,"Dạ Philips bền hơn, được nhiều người dùng lâu năm đánh giá tốt ạ. Cosori có nhiều chương trình nấu hơn nhưng giá cao hơn chút ạ. Cùng tầm giá thì em khuyên Philips ạ.",,resolve,Tư vấn sản phẩm,medium,satisfied,txt_part1
33,5,customer,"ok lấy Philips đi shop, add vào giỏ cho e",,request_action,Tư vấn sản phẩm,medium,satisfied,txt_part1
34,1,customer,"Mình muốn mua quà sinh nhật cho bố 60 tuổi, ngân sách 500k-1 triệu.",,inquiry,Tư vấn sản phẩm,light,satisfied,txt_part1
34,2,agent,"Dạ với ngân sách đó và người nhận là bố lớn tuổi, em gợi ý: máy massage cầm tay, bình giữ nhiệt cao cấp, hoặc bộ chăm sóc sức khỏe ạ. Bác hay có vấn đề gì về sức khỏe không ạ?",,request_info,Tư vấn sản phẩm,light,satisfied,txt_part1
34,3,customer,Bố mình hay đau vai gáy.,,provide_info,Tư vấn sản phẩm,light,satisfied,txt_part1
34,4,agent,"Dạ vậy thì máy massage vai cổ Jiaren hoặc Beurer tầm 700-800k rất phù hợp ạ. Dùng được ở nhà mọi lúc, không cần ra ngoài ạ. Đang có khuyến mãi 15% cuối tuần này ạ.",,resolve,Tư vấn sản phẩm,light,satisfied,txt_part1
34,5,customer,"Nghe hay đó, mình mua máy massage đi. Cảm ơn bạn tư vấn chu đáo!",,positive_feedback,Tư vấn sản phẩm,light,satisfied,txt_part1
35,1,customer,"sp này có review chưa shop, mua có tin k",,inquiry,Tư vấn sản phẩm,heavy,neutral,txt_part1
35,2,agent,Dạ sản phẩm này có hơn 2.000 đánh giá với 4.8/5 sao ạ. Anh/chị có thể xem phần bình luận ngay trang sản phẩm ạ. Anh/chị đang xem sản phẩm nào vậy ạ?,,request_info,Tư vấn sản phẩm,heavy,neutral,txt_part1
35,3,customer,cái máy lọc nước mini giá 350k đó,,provide_info,Tư vấn sản phẩm,heavy,neutral,txt_part1
35,4,agent,"Dạ sản phẩm đó bán được hơn 5.000 cái rồi ạ, review rất tốt ạ. Tuy nhiên chỉ phù hợp cho nước đã qua xử lý sơ bộ, không dùng trực tiếp nước giếng được ạ.",,resolve,Tư vấn sản phẩm,heavy,neutral,txt_part1
35,5,customer,"uh nước máy thôi, ok e nghĩ thêm",,acknowledge,Tư vấn sản phẩm,heavy,neutral,txt_part1
36,1,customer,shop ơi mình da nhạy cảm nên k biết chọn sữa rửa mặt nào cho phù hợp,,inquiry,Tư vấn sản phẩm,medium,satisfied,txt_part1
36,2,agent,"Dạ với da nhạy cảm nên chọn sữa rửa mặt dịu nhẹ, không có SLS/SLES, không hương liệu ạ. Em gợi ý CeraVe Hydrating Cleanser hoặc La Roche-Posay Toleriane ạ. Cả hai phù hợp da nhạy cảm và được da liễu khuyên dùng ạ.",,resolve,Tư vấn sản phẩm,medium,satisfied,txt_part1
36,3,customer,CeraVe tầm bao nhiêu vậy shop,,inquiry,Tư vấn sản phẩm,medium,satisfied,txt_part1
36,4,agent,"Dạ CeraVe 236ml giá 280k, đang có mua 2 giảm 20% ạ. Đây là sản phẩm bán chạy nhất của shop trong phân khúc này ạ.",,resolve,Tư vấn sản phẩm,medium,satisfied,txt_part1
36,5,customer,"ok mình lấy 2 luôn, tks shop tư vấn nhiệt tình",,positive_feedback,Tư vấn sản phẩm,medium,satisfied,txt_part1
37,1,customer,"Bạn ơi, sản phẩm này có phù hợp cho trẻ em 3 tuổi không?",,inquiry,Tư vấn sản phẩm,light,neutral,txt_part1
37,2,agent,Dạ anh/chị đang hỏi về sản phẩm nào vậy ạ?,,request_info,Tư vấn sản phẩm,light,neutral,txt_part1
37,3,customer,Kem dưỡng da toàn thân của Vaseline bạn ơi.,,provide_info,Tư vấn sản phẩm,light,neutral,txt_part1
37,4,agent,Dạ Vaseline loại thông thường không khuyến cáo dùng cho trẻ dưới 3 tuổi ạ. Với trẻ 3 tuổi nên dùng sản phẩm chuyên biệt cho trẻ em như Johnson's Baby hay Cetaphil Baby ạ. An toàn hơn và đã qua kiểm định ạ.,,resolve,Tư vấn sản phẩm,light,neutral,txt_part1
37,5,customer,"Ah vậy mình mua sản phẩm dành cho em bé đúng hơn, cảm ơn bạn.",,acknowledge,Tư vấn sản phẩm,light,neutral,txt_part1
38,1,customer,"e cao 1m58 nặng 55kg mặc size j shop ơi, mua áo",,inquiry,Tư vấn sản phẩm,heavy,satisfied,txt_part1
38,2,agent,"Dạ với số đo đó anh/chị thường mặc size S hoặc M tùy dáng ạ. Áo của shop dáng regular thì size S vừa, dáng oversized thì XS ạ. Anh/chị thích mặc vừa vặn hay rộng hơn ạ?",,request_info,Tư vấn sản phẩm,heavy,satisfied,txt_part1
38,3,customer,mặc vừa vặn thôi bạn,,provide_info,Tư vấn sản phẩm,heavy,satisfied,txt_part1
38,4,agent,Dạ vậy lấy size S là chuẩn ạ. Shop có bảng size chi tiết ở trang sản phẩm anh/chị xem thêm nhé ạ.,,resolve,Tư vấn sản phẩm,heavy,satisfied,txt_part1
38,5,customer,"ok s rồi, tks shop",,positive_feedback,Tư vấn sản phẩm,heavy,satisfied,txt_part1
39,1,customer,"Mình có mã voucher SALE20 nhưng khi áp dụng thì báo không hợp lệ, bạn kiểm tra giúp mình với.",,complaint,Khuyến mãi / Voucher,light,satisfied,txt_part1
39,2,agent,Dạ để em kiểm tra voucher đó ạ. Voucher SALE20 yêu cầu đơn tối thiểu 500k và áp dụng cho danh mục thời trang ạ. Đơn của anh/chị đang mua gì ạ?,,request_info,Khuyến mãi / Voucher,light,satisfied,txt_part1
39,3,customer,Mình mua điện thoại trị giá 3 triệu.,,provide_info,Khuyến mãi / Voucher,light,satisfied,txt_part1
39,4,agent,Dạ voucher này không áp dụng cho điện tử ạ. Em tìm voucher phù hợp cho danh mục điện tử gửi anh/chị nhé ạ. Mã TECH10 giảm 10% tối đa 200k cho điện tử ạ.,,resolve,Khuyến mãi / Voucher,light,satisfied,txt_part1
39,5,customer,"Tuyệt, dùng mã TECH10 tiết kiệm hơn nhiều, cảm ơn bạn!",,positive_feedback,Khuyến mãi / Voucher,light,satisfied,txt_part1
40,1,customer,shop ơi sao mình dùng mã giảm giá mà k thấy trừ tiền v,,complaint,Khuyến mãi / Voucher,medium,neutral,txt_part1
40,2,agent,Dạ anh/chị dùng mã gì và đơn hàng bao nhiêu tiền ạ? Em kiểm tra lại điều kiện nhé ạ.,,request_info,Khuyến mãi / Voucher,medium,neutral,txt_part1
40,3,customer,"mã FREESHIP, đơn 250k",,provide_info,Khuyến mãi / Voucher,medium,neutral,txt_part1
40,4,agent,Dạ mã FREESHIP yêu cầu đơn tối thiểu 299k ạ. Đơn anh/chị còn thiếu 49k nữa ạ. Anh/chị mua thêm để đủ điều kiện hoặc dùng mã SHIP15 giảm 15k phí ship không giới hạn đơn ạ.,,resolve,Khuyến mãi / Voucher,medium,neutral,txt_part1
40,5,customer,"thôi dùng SHIP15 vậy, tks bạn",,acknowledge,Khuyến mãi / Voucher,medium,neutral,txt_part1
41,1,customer,Shop có chương trình khuyến mãi sinh nhật không? Tháng này mình sinh nhật.,,inquiry,Khuyến mãi / Voucher,light,satisfied,txt_part1
41,2,agent,Dạ có ạ! Anh/chị sinh nhật trong tháng này được tặng voucher 100k và freeship không giới hạn trong ngày sinh nhật ạ. Anh/chị đã cập nhật ngày sinh nhật trong tài khoản chưa ạ?,,request_info,Khuyến mãi / Voucher,light,satisfied,txt_part1
41,3,customer,"Chưa bạn ơi, mình cập nhật ngay được không?",,inquiry,Khuyến mãi / Voucher,light,satisfied,txt_part1
41,4,agent,Dạ được ạ. Anh/chị vào Tài khoản > Thông tin cá nhân > Ngày sinh nhật cập nhật là voucher tự động gửi về email trong 24h ạ.,,resolve,Khuyến mãi / Voucher,light,satisfied,txt_part1
41,5,customer,"Tuyệt quá, mình cập nhật ngay. Cảm ơn bạn cho mình biết!",,positive_feedback,Khuyến mãi / Voucher,light,satisfied,txt_part1
42,1,customer,"flash sale 12h trưa mà e click mua liền bị hết hàng r, vô lý v",,complaint,Khuyến mãi / Voucher,heavy,unsatisfied,txt_part1
42,2,agent,Dạ em hiểu sự bực bội của anh/chị ạ. Flash sale số lượng rất giới hạn và hàng nghìn người cùng click một lúc nên rất nhanh hết ạ.,,apologize,Khuyến mãi / Voucher,heavy,unsatisfied,txt_part1
42,3,customer,"vậy tại sao còn đăng flash sale, lừa người ta à",,negative_feedback,Khuyến mãi / Voucher,heavy,unsatisfied,txt_part1
42,4,agent,"Dạ em xin lỗi vì trải nghiệm không như kỳ vọng ạ. Em ghi nhận phản hồi này ạ. Hiện sản phẩm đó có giá thường là 350k, em có thể tặng anh/chị voucher 50k để mua với giá ưu đãi hơn không ạ?",,resolve,Khuyến mãi / Voucher,heavy,unsatisfied,txt_part1
42,5,customer,"thôi vậy đi, nhưng lần sau đừng có flash sale kiểu đó nữa",,acknowledge,Khuyến mãi / Voucher,heavy,unsatisfied,txt_part1
43,1,customer,"shop có deal gì tốt cho khách hàng thân thiết k, e mua nhiều lắm",,inquiry,Khuyến mãi / Voucher,medium,satisfied,txt_part1
43,2,agent,Dạ cảm ơn anh/chị đã ủng hộ shop ạ. Anh/chị đang ở hạng thành viên nào ạ? Em kiểm tra để tư vấn ưu đãi phù hợp nhé ạ.,,request_info,Khuyến mãi / Voucher,medium,satisfied,txt_part1
43,3,customer,e là thành viên vàng bạn ơi,,provide_info,Khuyến mãi / Voucher,medium,satisfied,txt_part1
43,4,agent,"Dạ thành viên vàng được giảm 8% toàn bộ sản phẩm, tích điểm x2, và freeship đơn từ 150k ạ. Ngoài ra mỗi tháng có voucher độc quyền cho thành viên vàng gửi qua email ạ.",,resolve,Khuyến mãi / Voucher,medium,satisfied,txt_part1
43,5,customer,"xịn thật, e k biết mình có nhiều quyền lợi v, tks shop",,positive_feedback,Khuyến mãi / Voucher,medium,satisfied,txt_part1
44,1,customer,"Mình mua hàng xong mới biết có chương trình giảm giá, có áp dụng lại được không?",,request_action,Khuyến mãi / Voucher,light,neutral,txt_part1
44,2,agent,"Dạ em rất tiếc ạ. Chính sách của shop là khuyến mãi chỉ áp dụng tại thời điểm đặt hàng, không áp dụng hồi tố cho đơn đã đặt ạ.",,resolve,Khuyến mãi / Voucher,light,neutral,txt_part1
44,3,customer,"Tiếc quá, chênh nhau đến 150k. Lần sau mình nhớ kiểm tra khuyến mãi trước khi đặt.",,acknowledge,Khuyến mãi / Voucher,light,neutral,txt_part1
44,4,agent,Dạ em hiểu anh/chị tiếc ạ. Em tặng anh/chị voucher 50k cho lần mua tiếp theo để phần nào bù đắp ạ.,,resolve,Khuyến mãi / Voucher,light,neutral,txt_part1
45,1,customer,"e có điểm tích lũy, đổi quà dc k hay chỉ giảm giá thôi",,inquiry,Khuyến mãi / Voucher,heavy,satisfied,txt_part1
45,2,agent,Dạ điểm tích lũy có thể dùng để giảm tiền đơn hàng (100 điểm = 1.000đ) hoặc đổi quà tặng trong mục Đổi điểm lấy quà ạ. Anh/chị có bao nhiêu điểm ạ?,,request_info,Khuyến mãi / Voucher,heavy,satisfied,txt_part1
45,3,customer,e có 5.200 điểm,,provide_info,Khuyến mãi / Voucher,heavy,satisfied,txt_part1
45,4,agent,"Dạ với 5.200 điểm anh/chị có thể giảm 52.000đ hoặc đổi quà tặng tầm 50-60k ạ. Mục đổi quà có tai nghe mini, voucher cafe, sổ tay... anh/chị vào app xem nhé ạ.",,resolve,Khuyến mãi / Voucher,heavy,satisfied,txt_part1
45,5,customer,"oke e vào xem, tks shop",,positive_feedback,Khuyến mãi / Voucher,heavy,satisfied,txt_part1
46,1,customer,shop có cho dùng nhiều mã giảm giá cùng 1 đơn k,,inquiry,Khuyến mãi / Voucher,medium,satisfied,txt_part1
46,2,agent,Dạ mỗi đơn chỉ áp dụng được 1 mã voucher giảm giá ạ. Tuy nhiên có thể kết hợp thêm 1 mã freeship riêng biệt ạ. Anh/chị đang có mã nào vậy ạ?,,request_info,Khuyến mãi / Voucher,medium,satisfied,txt_part1
46,3,customer,"e có SALE30 và FREESHIP, dùng được cả 2 k",,inquiry,Khuyến mãi / Voucher,medium,satisfied,txt_part1
46,4,agent,"Dạ SALE30 là mã giảm giá, FREESHIP là mã miễn ship — hai loại khác nhau nên dùng được cả hai cùng lúc ạ. Anh/chị nhập SALE30 trước rồi nhập FREESHIP sau nhé ạ.",,resolve,Khuyến mãi / Voucher,medium,satisfied,txt_part1
46,5,customer,"ok hay quá, tks shop mình không biết điều này",,positive_feedback,Khuyến mãi / Voucher,medium,satisfied,txt_part1
47,1,customer,"Mình mua áo size M nhưng về mặc hơi chật, muốn đổi sang size L được không?",,request_action,Đổi size / màu sắc,light,satisfied,txt_part1
47,2,agent,Dạ được ạ. Anh/chị nhận hàng hôm nào và sản phẩm còn nguyên tem chưa ạ?,,request_info,Đổi size / màu sắc,light,satisfied,txt_part1
47,3,customer,"Nhận hôm qua, vẫn còn nguyên tem và chưa giặt.",,provide_info,Đổi size / màu sắc,light,satisfied,txt_part1
47,4,agent,"Dạ đủ điều kiện đổi ạ. Shop còn size L màu đó. Anh/chị gửi hàng về địa chỉ kho, em gửi size L ngay khi nhận được ạ.",,resolve,Đổi size / màu sắc,light,satisfied,txt_part1
47,5,customer,"Tuyệt, mình gửi hàng ngay hôm nay. Cảm ơn bạn!",,positive_feedback,Đổi size / màu sắc,light,satisfied,txt_part1
48,1,customer,"shop ơi e mua giày size 38 nhưng hơi rộng, đổi 37 dc k",,request_action,Đổi size / màu sắc,medium,neutral,txt_part1
48,2,agent,"Dạ đổi được ạ, nhưng em kiểm tra kho size 37 màu đó còn không đã ạ. Mẫu giày nào vậy ạ?",,request_info,Đổi size / màu sắc,medium,neutral,txt_part1
48,3,customer,giày sneaker trắng mã SP001 bạn ơi,,provide_info,Đổi size / màu sắc,medium,neutral,txt_part1
48,4,agent,"Dạ em kiểm tra rồi, size 37 mẫu đó đã hết hàng ạ. Anh/chị có muốn đợi hàng về (khoảng 2 tuần) hoặc đổi sang mẫu tương tự còn size 37 không ạ?",,request_info,Đổi size / màu sắc,medium,neutral,txt_part1
48,5,customer,"thôi mình đợi 2 tuần vậy, đặt giữ size cho mình nhé",,request_action,Đổi size / màu sắc,medium,neutral,txt_part1
49,1,customer,"Shop giao nhầm màu cho mình rồi, mình đặt màu xanh nhưng nhận màu đỏ.",,complaint,Đổi size / màu sắc,light,satisfied,txt_part1
49,2,agent,Dạ em xin lỗi về lỗi này ạ. Anh/chị gửi ảnh sản phẩm nhận được và ảnh chụp màn hình đơn hàng cho em xác nhận nhé ạ.,,request_info,Đổi size / màu sắc,light,satisfied,txt_part1
49,3,customer,"Đây, mình gửi 2 ảnh rồi bạn ơi.",,provide_info,Đổi size / màu sắc,light,satisfied,txt_part1
49,4,agent,Dạ em xác nhận là giao nhầm màu rồi ạ. Em gửi ngay màu xanh đúng yêu cầu và không cần anh/chị trả lại màu đỏ ạ.,,resolve,Đổi size / màu sắc,light,satisfied,txt_part1
49,5,customer,"Cảm ơn shop xử lý nhanh và không bắt trả hàng, rất hài lòng!",,positive_feedback,Đổi size / màu sắc,light,satisfied,txt_part1
50,1,customer,"mua áo size l về mặc vẫn nhỏ, e to con quá mà shop k có xl à",,complaint,Đổi size / màu sắc,heavy,neutral,txt_part1
